,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
9194,163535240,Ciudad Lineal,Pueblo Nuevo,40.42982,-3.63556,Private room,260,1,27,1.31,2,80
9195,164713866,Centro,Sol,40.41691,-3.70234,Entire home/apt,50,1,117,5.63,6,72
9196,121980622,Centro,Cortes,40.41425,-3.69793,Entire home/apt,96,4,78,3.78,34,177
9197,164776783,Chamberí,Trafalgar,40.43656,-3.70037,Entire home/apt,61,3,54,2.77,1,134
9198,56475338,Centro,Sol,40.41735,-3.70389,Entire home/apt,210,2,68,3.3,2,131
9199,100336740,Salamanca,Recoletos,40.42739,-3.68377,Entire home/apt,155,1,4,0.21,42,69
9200,1408525,Tetuán,Cuatro Caminos,40.45162,-3.69533,Entire home/apt,100,3,7,0.49,56,299
9201,164811946,Retiro,Pacífico,40.40524,-3.67611,Entire home/apt,89,2,47,2.25,1,128
9202,80975261,San Blas - Canillejas,Rejas,40.4493,-3.59401,Private room,37,1,88,4.31,1,141
9203,164856630,Centro,Sol,40.41762,-3.70744,Private room,28,2,56,2.77,1,33
9204,65008890,Centro,Palacio,40.41461,-3.7165,Entire home/apt,90,2,19,1.0,1,70
9205,51508976,Centro,Palacio,40.41237,-3.71021,Private room,40,3,31,1.57,1,66
9206,162404105,Centro,Embajadores,40.41065,-3.70488,Private room,30,1,229,11.05,3,89
9207,136207924,Puente de Vallecas,Palomeras Bajas,40.38982,-3.65561,Private room,17,1,33,1.58,2,63
9208,9192527,Centro,Sol,40.42004,-3.70595,Entire home/apt,199,4,2,0.14,1,74
9209,143684693,Arganzuela,Imperial,40.41154,-3.71987,Entire home/apt,70,1,85,4.1,1,55
9210,162404105,Centro,Embajadores,40.4108,-3.70677,Private room,30,1,166,8.01,3,116
9211,162404105,Centro,Embajadores,40.41067,-3.70712,Private room,30,1,176,8.43,3,119
9212,16960262,Centro,Palacio,40.41214,-3.71397,Entire home/apt,70,14,23,1.41,6,315
9213,159861728,Carabanchel,Comillas,40.39579,-3.70945,Entire home/apt,45,3,71,3.79,1,2
9214,77669516,Chamberí,Rios Rosas,40.43914,-3.69685,Entire home/apt,53,2,49,2.39,1,0
9215,12132634,Salamanca,Guindalera,40.43508,-3.67265,Private room,22,3,3,0.18,2,0
9216,165248795,Centro,Universidad,40.42165,-3.70234,Entire home/apt,40,1,121,5.95,1,284
9217,11560317,Latina,Puerta del Angel,40.40898,-3.72573,Private room,15,8,7,0.35,10,75
9218,8276432,Centro,Embajadores,40.40773,-3.70233,Entire home/apt,57,2,106,5.36,14,113
9219,165343583,Chamberí,Almagro,40.43543,-3.69472,Private room,55,3,20,1.01,1,29
9220,20609909,Hortaleza,Pinar del Rey,40.47902,-3.64861,Entire home/apt,35,2,2,0.1,1,0
9221,8737242,Chamberí,Rios Rosas,40.43825,-3.69395,Entire home/apt,55,1,3,0.16,2,0
9222,102627910,Arganzuela,Imperial,40.40623,-3.71317,Private room,26,1,101,4.93,2,0
9223,165467697,Centro,Justicia,40.42089,-3.69958,Entire home/apt,79,1,104,5.2,3,67
9224,23441165,Retiro,Jerónimos,40.41806,-3.6901,Private room,55,1,39,2.07,36,312
9225,23441165,Retiro,Jerónimos,40.41783,-3.68976,Private room,61,1,35,1.9,36,311
9226,23441165,Retiro,Jerónimos,40.41773,-3.68978,Private room,78,1,77,4.14,36,279
9227,23441165,Retiro,Jerónimos,40.417,-3.69106,Private room,44,1,146,7.77,36,281
9228,23441165,Retiro,Jerónimos,40.41621,-3.6906,Private room,48,1,30,1.59,36,289
9229,23441165,Retiro,Jerónimos,40.41673,-3.68906,Hotel room,55,1,36,1.92,36,303
9230,24704429,Centro,Universidad,40.42576,-3.70409,Entire home/apt,60,30,6,0.48,1,87
9231,3494012,Tetuán,Valdeacederas,40.46497,-3.70356,Entire home/apt,100,3,50,2.47,5,330
9232,12345399,Chamberí,Trafalgar,40.43109,-3.69831,Entire home/apt,65,2,55,2.99,3,63
9233,54310958,Centro,Embajadores,40.41233,-3.70341,Entire home/apt,122,2,64,3.24,49,79
9234,54310958,Centro,Embajadores,40.41294,-3.70451,Entire home/apt,112,2,39,1.91,49,69
9235,165597354,Chamberí,Gaztambide,40.43178,-3.71207,Entire home/apt,90,1,0,0.0,1,0
9236,30344899,Arganzuela,Legazpi,40.39075,-3.69388,Entire home/apt,70,3,38,1.97,1,101
9237,165607941,Tetuán,Cuatro Caminos,40.45313,-3.6939,Entire home/apt,87,2,56,2.77,1,243
9238,165612561,Ciudad Lineal,Costillares,40.48147,-3.66963,Entire home/apt,90,2,20,1.03,1,95
9239,75025145,Chamberí,Almagro,40.4314,-3.69504,Entire home/apt,160,3,7,0.55,1,308
9240,121980622,Centro,Embajadores,40.40897,-3.70203,Entire home/apt,102,1,59,2.9,34,181
9241,158230168,Latina,Campamento,40.39284,-3.77444,Private room,24,1,2,0.1,1,0
9242,39721305,Ciudad Lineal,Colina,40.45495,-3.65886,Entire home/apt,90,3,24,1.21,3,319
9243,2931421,Centro,Universidad,40.42461,-3.70393,Entire home/apt,135,2,71,3.51,10,50
9244,44267738,Centro,Embajadores,40.4135,-3.70475,Entire home/apt,99,1,41,2.03,23,219
9245,44267738,Centro,Embajadores,40.41312,-3.70495,Entire home/apt,99,1,25,1.25,23,246
9246,44267738,Centro,Embajadores,40.41319,-3.70462,Entire home/apt,99,1,18,0.89,23,268
9247,1408525,Moncloa - Aravaca,Casa de Campo,40.42225,-3.72421,Entire home/apt,90,3,2,0.18,56,326
9248,43157899,Latina,Puerta del Angel,40.41423,-3.72767,Private room,15,3,0,0.0,1,0
9249,27159185,Centro,Universidad,40.42629,-3.70932,Entire home/apt,55,1,4,0.21,5,87
9250,27159185,Centro,Universidad,40.42539,-3.7086,Entire home/apt,90,1,14,0.69,5,133
9251,137328910,Centro,Palacio,40.41325,-3.70957,Private room,28,3,48,2.35,2,48
9252,17811460,San Blas - Canillejas,Simancas,40.42908,-3.6279,Private room,21,2,10,0.49,1,354
9253,889294,Centro,Embajadores,40.40912,-3.70888,Entire home/apt,90,3,0,0.0,1,0
9254,84908113,Salamanca,Guindalera,40.4361,-3.67454,Private room,38,1,53,2.65,1,2
9255,66155115,Centro,Palacio,40.41267,-3.70991,Entire home/apt,120,1,137,6.7,6,308
9256,92143236,Carabanchel,Comillas,40.39468,-3.71452,Shared room,20,1,59,2.95,1,78
9257,166248163,Centro,Sol,40.41558,-3.70453,Private room,200,7,0,0.0,1,90
9258,166424225,Centro,Embajadores,40.412,-3.69904,Private room,19,3,120,5.93,1,60
9259,12070826,Salamanca,Goya,40.42644,-3.67179,Entire home/apt,55,3,90,4.4,1,62
9260,67365849,Fuencarral - El Pardo,Peñagrande,40.48001,-3.71913,Private room,15,1,0,0.0,2,0
9261,166025320,Arganzuela,Palos de Moguer,40.40183,-3.6982,Private room,21,2,103,5.07,1,0
9262,3290138,Centro,Universidad,40.42379,-3.70869,Entire home/apt,40,3,2,0.1,2,0
9263,129545135,Tetuán,Valdeacederas,40.46768,-3.70036,Private room,20,20,0,0.0,1,358
9264,6285562,Centro,Embajadores,40.40715,-3.69699,Entire home/apt,75,3,26,1.35,1,60
9265,1722284,Centro,Cortes,40.41318,-3.69529,Entire home/apt,82,3,26,1.34,2,172
9266,162405125,Usera,Moscardó,40.3875,-3.70299,Private room,18,1,72,3.54,2,68
9267,11233926,Tetuán,Bellas Vistas,40.44856,-3.70536,Entire home/apt,100,1,4,0.2,20,312
9268,54170277,Latina,Aguilas,40.37827,-3.78112,Entire home/apt,50,2,7,0.34,1,0
9269,11233926,Tetuán,Bellas Vistas,40.4473,-3.70437,Private room,40,1,18,0.89,20,230
9270,16998607,Chamberí,Gaztambide,40.43625,-3.71169,Entire home/apt,50,20,13,0.74,1,0
9271,117415375,Tetuán,Bellas Vistas,40.45268,-3.70377,Entire home/apt,70,2,26,1.38,2,313
9272,11233926,Tetuán,Bellas Vistas,40.44845,-3.70453,Private room,40,1,11,0.59,20,261
9273,166750870,Centro,Embajadores,40.40997,-3.69886,Entire home/apt,80,10,3,0.18,2,330
9274,137261451,Latina,Cármenes,40.40601,-3.72351,Private room,26,2,19,1.77,3,77
9275,100336740,Chamberí,Rios Rosas,40.44483,-3.69598,Entire home/apt,155,1,1,0.07,42,96
9276,166780184,Latina,Puerta del Angel,40.41347,-3.72709,Private room,27,2,46,2.25,1,51
9277,2272112,Chamberí,Trafalgar,40.4326,-3.69882,Private room,22,7,1,0.05,1,0
9278,159558182,Salamanca,Goya,40.42513,-3.67414,Entire home/apt,421,1,26,1.01,44,293
9279,166786807,Centro,Universidad,40.42176,-3.70096,Entire home/apt,100,2,88,4.4,1,146
9280,159558182,Centro,Palacio,40.41973,-3.7099,Entire home/apt,254,1,14,0.74,44,1
9281,159558182,Centro,Justicia,40.4262,-3.70111,Entire home/apt,254,1,4,0.14,44,343
9282,159558182,Centro,Cortes,40.4146,-3.69906,Entire home/apt,173,1,27,0.93,44,10
9283,159558182,Centro,Justicia,40.42172,-3.69704,Entire home/apt,293,1,27,0.91,44,312
9284,159558182,Centro,Sol,40.41571,-3.70763,Entire home/apt,362,1,32,0.87,44,312
9285,159558182,Salamanca,Recoletos,40.42276,-3.6904,Entire home/apt,335,1,9,0.3,44,320
9286,159558182,Centro,Universidad,40.42473,-3.70216,Entire home/apt,211,1,8,0.16,44,0
9287,159558182,Centro,Cortes,40.41591,-3.7008,Entire home/apt,262,1,34,0.72,44,79
9288,159558182,Moncloa - Aravaca,Argüelles,40.42313,-3.71274,Entire home/apt,313,1,10,0.35,44,0
9289,159558182,Centro,Palacio,40.41696,-3.71131,Entire home/apt,278,1,6,0.25,44,293
9290,159558182,Salamanca,Recoletos,40.42189,-3.68956,Entire home/apt,321,1,6,0.15,44,6
9291,37895352,Salamanca,Goya,40.42855,-3.67766,Entire home/apt,90,25,1,0.37,3,52
9292,69566471,Chamberí,Gaztambide,40.43695,-3.71222,Entire home/apt,325,7,0,0.0,25,365
9293,164859431,Arganzuela,Palos de Moguer,40.40164,-3.695,Private room,16,2,0,0.0,1,0
9294,159558182,Salamanca,Castellana,40.42928,-3.68576,Entire home/apt,246,1,12,0.32,44,283
9295,159558182,Centro,Cortes,40.41283,-3.69687,Entire home/apt,295,1,93,1.83,44,6
9296,48412917,Chamberí,Trafalgar,40.43227,-3.69936,Private room,60,2,91,4.5,1,61
9297,39714910,Chamberí,Trafalgar,40.43257,-3.69889,Private room,38,1,37,1.85,2,54
9298,16277645,Centro,Embajadores,40.41168,-3.70484,Entire home/apt,199,2,67,3.31,4,225
9299,37918137,Centro,Justicia,40.42561,-3.69898,Entire home/apt,60,2,76,3.76,9,321
9300,19425048,Salamanca,Recoletos,40.42531,-3.68109,Entire home/apt,130,3,20,0.99,4,133
9301,16277645,Centro,Embajadores,40.41134,-3.70354,Entire home/apt,190,2,59,2.95,4,221
9302,151415211,Fuencarral - El Pardo,Valverde,40.48699,-3.68646,Private room,20,1,16,0.79,2,94
9303,40479304,Centro,Embajadores,40.40633,-3.70048,Private room,43,2,0,0.0,1,0
9304,15770369,Chamberí,Almagro,40.43818,-3.69794,Private room,79,1,1,0.05,1,0
9305,54310958,Centro,Palacio,40.40925,-3.71067,Entire home/apt,109,2,10,0.49,49,0
9306,147793252,Retiro,Pacífico,40.40683,-3.68083,Private room,18,2,9,0.44,1,314
9307,43275568,Chamberí,Rios Rosas,40.44012,-3.70015,Entire home/apt,33,1,5,0.25,1,0
9308,58180200,Hortaleza,Pinar del Rey,40.47928,-3.64737,Entire home/apt,60,3,25,1.23,11,72
9309,158504472,Salamanca,Goya,40.42545,-3.67013,Private room,30,1,0,0.0,1,0
9310,167022465,Centro,Justicia,40.42002,-3.69987,Entire home/apt,65,2,119,5.81,1,323
9311,131005455,Centro,Embajadores,40.41114,-3.70171,Entire home/apt,65,1,56,2.8,3,65
9312,21731634,Salamanca,Goya,40.42757,-3.67068,Entire home/apt,170,3,5,0.31,14,324
9313,137955650,Centro,Palacio,40.41519,-3.71056,Entire home/apt,55,1,62,3.02,5,301
9314,16316971,Centro,Embajadores,40.41047,-3.7028,Entire home/apt,65,2,12,0.61,1,84
9315,160420172,Centro,Universidad,40.42142,-3.70218,Entire home/apt,117,1,0,0.0,6,0
9316,142945848,Centro,Universidad,40.42112,-3.70517,Entire home/apt,80,3,1,0.08,24,360
9317,151415211,Fuencarral - El Pardo,Valverde,40.48543,-3.68735,Private room,20,1,26,1.27,2,94
9318,119419278,Tetuán,Bellas Vistas,40.45018,-3.70725,Private room,40,1,42,2.16,4,23
9319,9072992,Centro,Cortes,40.41326,-3.69587,Entire home/apt,150,2,0,0.0,1,0
9320,4599639,Salamanca,Recoletos,40.42174,-3.69063,Entire home/apt,108,2,5,0.29,24,190
9321,126300558,Centro,Embajadores,40.40767,-3.70402,Entire home/apt,89,1,44,2.21,2,73
9322,167241727,Arganzuela,Delicias,40.39977,-3.68666,Entire home/apt,90,1,1,0.05,1,0
9323,85477908,Tetuán,Castillejos,40.46087,-3.69386,Entire home/apt,56,2,148,7.63,1,314
9324,4839218,Centro,Embajadores,40.40975,-3.70766,Entire home/apt,85,2,43,2.99,3,112
9325,8124160,Centro,Cortes,40.41916,-3.69957,Entire home/apt,200,1,57,2.92,17,296
9326,152145070,Chamberí,Arapiles,40.43105,-3.71047,Entire home/apt,35,1,154,7.54,3,41
9327,77420214,Centro,Embajadores,40.41189,-3.69882,Entire home/apt,129,3,58,2.94,19,319
9328,3726732,Centro,Palacio,40.41257,-3.71038,Entire home/apt,200,4,38,2.16,8,264
9329,21731634,Salamanca,Goya,40.42692,-3.6713,Entire home/apt,170,3,7,0.39,14,298
9330,104954660,Centro,Cortes,40.41917,-3.69852,Entire home/apt,450,1,47,2.55,9,293
9331,17605156,Centro,Palacio,40.41222,-3.70814,Entire home/apt,35,1,0,0.0,1,0
9332,35238495,Centro,Embajadores,40.40962,-3.70683,Entire home/apt,50,2,3,0.16,2,99
9333,119419278,Tetuán,Bellas Vistas,40.45132,-3.70723,Private room,20,1,39,1.97,4,16
9334,119419278,Tetuán,Bellas Vistas,40.45121,-3.70645,Private room,25,1,71,3.56,4,17
9335,68825553,Centro,Universidad,40.42182,-3.7038,Entire home/apt,35,1,142,7.0,7,79
9336,64040726,Latina,Lucero,40.40259,-3.75801,Entire home/apt,60,2,58,2.94,1,0
9337,107335103,Centro,Universidad,40.42251,-3.70831,Entire home/apt,55,1,108,5.34,32,29
9338,68825553,Centro,Universidad,40.42204,-3.70238,Entire home/apt,36,1,156,7.72,7,79
9339,68825553,Centro,Universidad,40.42135,-3.70281,Entire home/apt,39,1,155,7.64,7,75
9340,40872321,Chamberí,Almagro,40.42966,-3.69209,Private room,50,1,1,0.05,1,0
9341,8264304,Carabanchel,Vista Alegre,40.38884,-3.74187,Private room,25,1,5,0.25,1,0
9342,167855646,Salamanca,Guindalera,40.43591,-3.67298,Shared room,18,1,3,0.19,1,0
9343,107335103,Centro,Universidad,40.42333,-3.70689,Entire home/apt,55,1,139,6.95,32,22
9344,53295015,Centro,Embajadores,40.40984,-3.70788,Entire home/apt,94,2,21,1.19,9,59
9345,167878320,Centro,Embajadores,40.40631,-3.70244,Entire home/apt,45,2,78,3.85,1,0
9346,132049137,Centro,Cortes,40.41554,-3.70081,Entire home/apt,52,2,63,3.26,11,76
9347,32853785,Arganzuela,Acacias,40.40131,-3.70408,Entire home/apt,65,2,52,2.57,1,71
9348,167889402,Centro,Sol,40.41861,-3.703,Entire home/apt,38,1,4,0.23,12,126
9349,28038703,Salamanca,Recoletos,40.42415,-3.68577,Entire home/apt,160,3,8,0.45,108,290
9350,167928798,Ciudad Lineal,Ventas,40.42802,-3.64586,Entire home/apt,39,2,54,2.76,5,81
9351,19425048,Centro,Sol,40.41984,-3.70145,Entire home/apt,130,3,28,1.59,4,150
9352,19425048,Centro,Justicia,40.42253,-3.69603,Entire home/apt,110,3,13,0.74,4,198
9353,18584351,Centro,Universidad,40.42314,-3.70336,Entire home/apt,51,2,69,3.41,1,318
9354,136461265,Salamanca,Recoletos,40.42292,-3.68231,Entire home/apt,69,3,28,1.92,1,323
9355,92184438,Centro,Embajadores,40.41318,-3.70341,Entire home/apt,200,1,54,2.83,8,70
9356,103336792,Chamberí,Trafalgar,40.43337,-3.70161,Private room,70,7,1,0.13,28,339
9357,62786716,Centro,Universidad,40.42634,-3.70746,Entire home/apt,47,3,68,3.41,1,24
9358,167928798,Ciudad Lineal,Pueblo Nuevo,40.42855,-3.64421,Entire home/apt,38,2,61,3.06,5,61
9359,19588259,Salamanca,Castellana,40.43566,-3.68447,Entire home/apt,45,2,1,0.05,1,0
9360,168099983,Centro,Palacio,40.41122,-3.70864,Entire home/apt,210,3,70,3.53,1,154
9361,167928798,Ciudad Lineal,Pueblo Nuevo,40.42831,-3.64409,Entire home/apt,51,2,1,0.06,5,0
9362,168106878,Centro,Embajadores,40.41259,-3.69986,Entire home/apt,70,2,76,3.85,1,138
9363,168123291,Arganzuela,Acacias,40.40099,-3.69989,Entire home/apt,65,2,58,2.87,1,122
9364,88853220,Centro,Justicia,40.42344,-3.70023,Entire home/apt,120,2,56,2.83,6,0
9365,168131008,Centro,Embajadores,40.40968,-3.70642,Entire home/apt,999,3,49,2.46,3,31
9366,168149501,Centro,Sol,40.41681,-3.70331,Entire home/apt,91,2,70,3.64,1,142
9367,69566471,Chamberí,Vallehermoso,40.43988,-3.71017,Entire home/apt,150,6,1,0.28,25,365
9368,77354494,Carabanchel,Opañel,40.39205,-3.72564,Private room,29,7,7,0.39,2,224
9369,168165121,Moratalaz,Pavones,40.39573,-3.638,Entire home/apt,146,7,2,0.11,1,47
9370,160967778,Centro,Embajadores,40.4117,-3.70577,Entire home/apt,70,3,58,2.94,6,97
9371,15194266,Centro,Palacio,40.41293,-3.70894,Entire home/apt,92,2,135,7.17,3,250
9372,1023948,Salamanca,Goya,40.42805,-3.673,Private room,70,2,28,1.38,2,1
9373,104954660,Centro,Justicia,40.42094,-3.6988,Entire home/apt,250,1,14,0.71,9,296
9374,2105590,Retiro,Jerónimos,40.41485,-3.68938,Entire home/apt,218,3,2,0.1,17,316
9375,107335103,Centro,Universidad,40.42242,-3.70885,Entire home/apt,55,1,128,6.44,32,12
9376,103336792,Chamberí,Trafalgar,40.43293,-3.70292,Private room,60,7,3,0.16,28,342
9377,103336792,Chamberí,Trafalgar,40.43156,-3.70146,Private room,60,7,0,0.0,28,340
9378,3233170,Arganzuela,Acacias,40.39893,-3.7014,Entire home/apt,105,3,54,2.72,13,86
9379,168351409,Centro,Universidad,40.42206,-3.70426,Entire home/apt,120,3,67,3.51,1,229
9380,99018982,Hortaleza,Pinar del Rey,40.47357,-3.63496,Entire home/apt,50,1,1,0.07,110,327
9381,88589135,Latina,Puerta del Angel,40.40992,-3.73186,Entire home/apt,48,2,71,3.51,10,324
9382,796746,Hortaleza,Piovera,40.4536,-3.64894,Private room,40,1,0,0.0,2,360
9383,82085326,Centro,Embajadores,40.40744,-3.7066,Entire home/apt,65,2,126,6.22,2,260
9384,15347349,Latina,Puerta del Angel,40.41259,-3.72501,Private room,15,30,8,0.55,2,46
9385,168513441,Chamartín,Nueva España,40.46135,-3.68722,Entire home/apt,83,2,136,6.88,1,302
9386,168507809,Centro,Justicia,40.42396,-3.70018,Entire home/apt,399,4,15,0.75,1,178
9387,168532752,Latina,Aguilas,40.38296,-3.76844,Private room,25,2,10,0.51,2,104
9388,107335103,Centro,Universidad,40.42217,-3.70797,Entire home/apt,55,1,132,6.53,32,15
9389,3768332,Tetuán,Almenara,40.47053,-3.69536,Private room,150,2,0,0.0,1,0
9390,103336792,Chamberí,Trafalgar,40.43226,-3.70294,Private room,50,7,1,0.21,28,291
9391,168487117,Centro,Justicia,40.42301,-3.69339,Hotel room,1000,2,36,2.0,5,85
9392,168487117,Centro,Justicia,40.42153,-3.69303,Hotel room,1000,2,6,0.38,5,72
9393,168559674,Centro,Palacio,40.41193,-3.71008,Entire home/apt,180,2,123,6.22,1,136
9394,37553921,Ciudad Lineal,Ventas,40.43248,-3.65016,Private room,13,7,1,0.08,2,31
9395,168560194,Tetuán,Castillejos,40.45956,-3.69711,Entire home/apt,92,2,40,2.08,1,148
9396,161283576,Chamberí,Trafalgar,40.43372,-3.70261,Private room,22,1,30,1.51,3,340
9397,3642421,Centro,Embajadores,40.41164,-3.69772,Entire home/apt,59,1,163,8.25,3,307
9398,168629405,San Blas - Canillejas,Canillejas,40.44513,-3.60841,Private room,25,1,79,3.89,1,164
9399,116196433,Ciudad Lineal,Concepción,40.4464,-3.64383,Entire home/apt,66,7,5,0.27,11,0
9400,159558182,Centro,Universidad,40.42346,-3.70942,Entire home/apt,159,1,6,0.15,44,334
9401,168487117,Centro,Justicia,40.42335,-3.69399,Hotel room,1000,2,61,3.34,5,83
9402,116196433,Ciudad Lineal,Concepción,40.44628,-3.64479,Entire home/apt,66,7,1,0.09,11,58
9403,66612356,Salamanca,Fuente del Berro,40.42359,-3.66576,Entire home/apt,65,1,7,1.08,3,143
9404,79215007,Centro,Palacio,40.40906,-3.71282,Entire home/apt,58,1,75,3.93,5,240
9405,47082976,Centro,Universidad,40.42504,-3.70485,Entire home/apt,90,2,73,3.69,5,65
9406,24831846,Centro,Embajadores,40.41271,-3.70463,Entire home/apt,95,1,139,6.95,1,57
9407,159558182,Centro,Cortes,40.41431,-3.69828,Entire home/apt,307,1,37,1.02,44,0
9408,132022481,Centro,Universidad,40.42453,-3.70137,Private room,45,1,110,5.57,45,3
9409,23178246,Centro,Embajadores,40.41144,-3.70073,Entire home/apt,80,2,23,1.33,1,316
9410,168750938,Centro,Justicia,40.42361,-3.69908,Entire home/apt,50,3,74,4.01,1,37
9411,31782573,Centro,Palacio,40.4194,-3.71287,Private room,30,3,3,0.15,1,0
9412,111347206,Puente de Vallecas,San Diego,40.38339,-3.66448,Private room,35,1,1,0.09,2,365
9413,105548869,Tetuán,Cuatro Caminos,40.44955,-3.69821,Entire home/apt,109,2,9,0.46,1,162
9414,6019493,Centro,Embajadores,40.40875,-3.70599,Entire home/apt,69,2,17,0.84,2,5
9415,168782501,Tetuán,Almenara,40.47304,-3.69186,Private room,29,1,54,4.37,2,169
9416,148278472,Moncloa - Aravaca,Valdezarza,40.45898,-3.71195,Entire home/apt,50,4,37,1.89,1,279
9417,132022481,Centro,Universidad,40.42404,-3.70107,Private room,45,1,106,5.3,45,24
9418,132022481,Centro,Universidad,40.42308,-3.70154,Private room,45,1,99,5.01,45,31
9419,25625247,Centro,Universidad,40.42852,-3.70278,Entire home/apt,80,2,54,2.79,1,0
9420,169117892,Centro,Embajadores,40.40903,-3.69755,Private room,24,1,40,2.3,1,322
9421,44609768,Centro,Sol,40.4155,-3.70797,Entire home/apt,77,3,81,4.08,9,137
9422,44609768,Centro,Cortes,40.41197,-3.69478,Entire home/apt,79,3,85,4.32,9,129
9423,44609768,Centro,Cortes,40.41228,-3.69495,Entire home/apt,80,3,80,4.31,9,144
9424,51411572,Centro,Sol,40.41441,-3.70391,Private room,45,2,1,0.05,2,0
9425,169289956,Centro,Universidad,40.42104,-3.70684,Entire home/apt,210,2,63,3.19,3,231
9426,150809738,San Blas - Canillejas,Rejas,40.44884,-3.60038,Private room,27,1,201,10.05,2,54
9427,169240182,Carabanchel,Opañel,40.393,-3.72045,Private room,25,1,0,0.0,1,361
9428,111127491,Retiro,Jerónimos,40.41515,-3.69072,Entire home/apt,145,2,89,4.5,8,125
9429,169431029,Usera,Almendrales,40.38592,-3.7,Entire home/apt,45,2,54,2.73,3,341
9430,169438792,Tetuán,Bellas Vistas,40.44916,-3.70453,Entire home/apt,75,3,33,1.7,3,329
9431,119419278,Tetuán,Bellas Vistas,40.44961,-3.70871,Entire home/apt,100,2,10,0.67,4,4
9432,169438792,Tetuán,Cuatro Caminos,40.44896,-3.70215,Entire home/apt,60,3,45,2.28,3,322
9433,169438792,Tetuán,Bellas Vistas,40.44883,-3.70426,Entire home/apt,45,3,67,3.4,3,324
9434,106263371,Latina,Aluche,40.39248,-3.75393,Private room,12,30,4,0.58,7,0
9435,169502493,Chamberí,Gaztambide,40.43395,-3.71645,Private room,33,2,93,4.76,1,11
9436,48321932,Centro,Embajadores,40.40914,-3.69974,Entire home/apt,55,5,19,0.97,1,78
9437,86095590,Centro,Embajadores,40.41179,-3.69873,Entire home/apt,61,2,43,2.27,4,101
9438,99018982,Salamanca,Fuente del Berro,40.42,-3.66319,Entire home/apt,59,1,4,0.25,110,315
9439,7145793,Ciudad Lineal,Quintana,40.43444,-3.65496,Entire home/apt,65,2,18,0.93,13,99
